fips,population,county_reliability,broadband_cv,housing_cv,low_population_flag,very_low_population_flag
30045,2039.0,0.5,0.0472,0.5927,True,False
30047,31509.0,0.999,0.0193,0.1509,False,False
30049,71487.0,1.0,0.013,0.1171,False,False
30051,1993.0,0.496,0.0984,0.452,True,False
30053,20157.0,0.835,0.0262,0.228,False,False
30055,1746.0,0.5,0.0806,0.6839,True,False
30057,8742.0,0.6,0.0367,0.3462,False,False
30059,1948.0,0.5,0.0902,0.7816,True,False
30061,4652.0,0.5,0.0524,0.4216,True,False
30063,118541.0,1.0,0.0092,0.0793,False,False
30065,4924.0,0.5,0.0479,0.5144,True,False
30067,17320.0,0.763,0.0214,0.1941,False,False
30069,416.0,0.2,0.1809,,True,True
30071,4233.0,0.5,0.0481,0.9456,True,False
30073,5987.0,0.666,0.0412,0.346,False,False
30075,1773.0,0.5,0.0728,1.2158,True,False
30077,6998.0,0.6,0.0557,0.5735,False,False
30079,1283.0,0.5,0.0981,0.4863,True,False
30081,44876.0,0.968,0.015,0.1666,False,False
30083,11366.0,0.771,0.0431,0.307,False,False
30085,10799.0,0.806,0.0409,0.2533,False,False
30087,8310.0,0.7,0.0428,0.2473,False,False
30089,12615.0,0.827,0.0301,0.2014,False,False
30091,3700.0,0.5,0.0457,0.4197,True,False
30093,35306.0,0.936,0.0215,0.1745,False,False
30095,8978.0,0.614,0.0312,0.3503,False,False
30097,3697.0,0.5,0.0446,0.5869,True,False
30099,6238.0,0.6,0.0342,0.3148,False,False
30101,5018.0,0.6,0.0479,0.4159,False,False
30103,680.0,0.2,0.1397,1.2158,True,True
30105,7552.0,0.652,0.0463,0.3377,False,False
30107,2060.0,0.5,0.0621,0.9119,True,False
30109,1119.0,0.5,0.1043,0.4939,True,False
30111,165524.0,1.0,0.0109,0.082,False,False
31001,31143.0,0.97,0.0183,0.1126,False,False
31003,6302.0,0.679,0.0283,0.2408,False,False
31005,485.0,0.2,0.1199,0.6079,True,True
31007,670.0,0.2,0.1096,,True,True
31009,384.0,0.2,0.1109,0.6079,True,True
31011,5397.0,0.6,0.0291,0.3354,False,False
31013,10778.0,0.675,0.0338,0.354,False,False
31015,1767.0,0.5,0.0614,0.3316,True,False
31017,2691.0,0.5,0.0638,0.3956,True,False
31019,50103.0,0.989,0.0126,0.104,False,False
31021,6717.0,0.668,0.0337,0.2181,False,False
31023,8373.0,0.607,0.0273,0.2912,False,False
31025,26749.0,0.864,0.0158,0.2718,False,False
31027,8375.0,0.668,0.0278,0.2184,False,False
31029,3704.0,0.5,0.0601,0.4186,True,False
31031,5473.0,0.6,0.0577,0.4405,False,False
31033,9489.0,0.691,0.0252,0.2411,False,False
31035,6088.0,0.637,0.0264,0.3397,False,False
31037,10563.0,0.675,0.0377,0.5572,False,False
31039,9000.0,0.6,0.0345,0.3602,False,False
31041,10566.0,0.713,0.0275,0.2545,False,False
31043,21308.0,0.796,0.029,0.2455,False,False
31045,8279.0,0.612,0.0478,0.285,False,False
31047,24037.0,0.802,0.0257,0.1711,False,False
31049,1858.0,0.5,0.046,0.9726,True,False
31051,5579.0,0.622,0.029,0.299,False,False
31053,37175.0,1.0,0.0176,0.1388,False,False
31055,582638.0,1.0,0.0036,0.0373,False,False
31057,1825.0,0.5,0.0742,0.9119,True,False
31059,5557.0,0.6,0.0284,0.3799,False,False
31061,2901.0,0.5,0.0387,0.3343,True,False
31063,2491.0,0.5,0.0573,0.2587,True,False
31065,4630.0,0.5,0.041,0.256,True,False
31067,21654.0,0.821,0.0212,0.1718,False,False
31069,1778.0,0.5,0.0572,0.3839,True,False
31071,1833.0,0.5,0.0827,0.4728,True,False
31073,1873.0,0.5,0.0766,0.3799,True,False
31075,649.0,0.2,0.0981,,True,True
31077,2212.0,0.5,0.0476,0.4632,True,False
31079,62575.0,0.985,0.0123,0.1353,False,False
31081,9400.0,0.605,0.0285,0.3747,False,False
31083,3094.0,0.5,0.0475,0.3799,True,False
31085,919.0,0.2,0.0773,1.2158,True,True
31087,2620.0,0.5,0.06,0.2702,True,False
31089,10149.0,0.678,0.0319,0.2964,False,False
31091,659.0,0.2,0.1331,,True,True
31093,6476.0,0.651,0.0298,0.2941,False,False
31095,7185.0,0.6,0.0378,0.3799,False,False
31097,5294.0,0.6,0.0419,0.3763,False,False
31099,6655.0,0.6,0.0354,0.5268,False,False
31101,8303.0,0.602,0.0349,0.2981,False,False
31103,987.0,0.2,0.089,1.0942,True,True
31105,3395.0,0.5,0.0606,0.3741,True,False
31107,8415.0,0.7,0.033,0.3273,False,False
31109,322063.0,1.0,0.0047,0.0508,False,False
31111,34532.0,0.959,0.0202,0.1649,False,False
31113,839.0,0.2,0.1094,1.0638,True,True
31115,629.0,0.2,0.0983,2.4316,True,True
31117,456.0,0.2,0.1216,,True,True
31119,35538.0,0.949,0.0199,0.1392,False,False
31121,7675.0,0.6,0.0349,0.3681,False,False
31123,4562.0,0.5,0.0443,0.2843,True,False
31125,3366.0,0.5,0.0451,0.4939,True,False
31127,7019.0,0.644,0.0421,0.2744,False,False
31129,4092.0,0.5,0.046,0.4134,True,False
31131,15995.0,0.779,0.0189,0.2336,False,False
31133,2553.0,0.5,0.0625,0.6947,True,False
31135,2860.0,0.5,0.0557,0.3393,True,False
31137,8966.0,0.662,0.0349,0.2252,False,False
31139,7301.0,0.602,0.0257,0.298,False,False
31141,34219.0,0.895,0.0168,0.2197,False,False
31143,5182.0,0.606,0.0348,0.4728,False,False
31145,10690.0,0.703,0.0397,0.2663,False,False
31147,7850.0,0.6,0.0414,0.4559,False,False
31149,1312.0,0.5,0.0728,0.5066,True,False
31151,14275.0,0.675,0.0354,0.3102,False,False
31153,191272.0,1.0,0.0045,0.0708,False,False
31155,22374.0,0.821,0.0178,0.2371,False,False
31157,36048.0,0.982,0.0172,0.1317,False,False
31159,17644.0,0.833,0.0187,0.2007,False,False
31161,5102.0,0.6,0.0419,0.3281,False,False
31163,2970.0,0.5,0.0517,0.2822,True,False
31165,1162.0,0.5,0.0937,0.5066,True,False
31167,5828.0,0.6,0.0346,0.4086,False,False
31169,5006.0,0.699,0.0341,0.2533,False,False
31171,592.0,0.2,0.0975,1.8237,True,True
31173,6716.0,0.7,0.0241,0.1581,False,False
31175,4053.0,0.5,0.0395,0.8612,True,False
31177,20884.0,0.675,0.0167,0.3057,False,False
31179,9701.0,0.645,0.0329,0.2533,False,False
31181,3410.0,0.5,0.0375,0.4255,True,False
31183,771.0,0.2,0.0898,1.2158,True,True
31185,14212.0,0.728,0.0223,0.2507,False,False
32001,25409.0,0.937,0.0264,0.2083,False,False
32003,2265926.0,1.0,0.0029,0.0151,False,False
32005,49476.0,0.997,0.011,0.1312,False,False
32007,53600.0,0.966,0.0184,0.1774,False,False
32009,980.0,0.2,0.1935,0.6358,True,True
32011,1622.0,0.5,0.1211,0.7152,True,False
32013,17266.0,0.831,0.0285,0.2501,False,False
32015,5728.0,0.608,0.0629,0.3197,False,False
32017,4507.0,0.5,0.0761,0.4429,True,False
32019,59435.0,0.988,0.015,0.1641,False,False
32021,4568.0,0.5,0.088,0.4142,True,False
32023,51698.0,0.982,0.0301,0.1715,False,False
32027,6587.0,0.6,0.0503,0.6079,False,False
32029,4095.0,0.5,0.0827,0.9625,True,False
32031,486674.0,1.0,0.0052,0.0385,False,False
32033,8997.0,0.6,0.0483,0.5368,False,False
32510,58249.0,0.991,0.0137,0.1168,False,False
33001,63914.0,0.976,0.0156,0.1324,False,False
33003,50679.0,0.96,0.0211,0.1984,False,False
33005,76610.0,1.0,0.013,0.121,False,False
33007,31430.0,0.998,0.0149,0.1473,False,False
33009,90836.0,1.0,0.0148,0.1011,False,False
33011,422733.0,1.0,0.0048,0.0441,False,False
33013,153918.0,1.0,0.0086,0.0883,False,False
33015,315169.0,1.0,0.0047,0.0848,False,False
33017,130965.0,1.0,0.01,0.0902,False,False
33019,43356.0,0.962,0.0235,0.1551,False,False
34001,274339.0,1.0,0.009,0.0499,False,False
34003,953243.0,1.0,0.0034,0.0334,False,False
34005,461853.0,1.0,0.0041,0.0429,False,False
34007,522581.0,1.0,0.0053,0.0387,False,False
34009,95456.0,1.0,0.0126,0.1048,False,False
34011,153588.0,1.0,0.0113,0.0861,False,False
34013,853374.0,1.0,0.0048,0.0212,False,False
34015,302621.0,1.0,0.0063,0.0711,False,False
34017,712029.0,1.0,0.0045,0.0229,False,False
34019,129099.0,1.0,0.0072,0.0893,False,False
34021,383732.0,1.0,0.0072,0.0556,False,False
34023,860147.0,1.0,0.0035,0.0329,False,False
34025,643064.0,1.0,0.0038,0.043,False,False
34027,508816.0,1.0,0.0037,0.0519,False,False
34029,638691.0,1.0,0.0056,0.0509,False,False
34031,519986.0,1.0,0.0043,0.0319,False,False
34033,64840.0,1.0,0.0112,0.0988,False,False
34035,344978.0,1.0,0.0044,0.0565,False,False
34037,144808.0,1.0,0.0073,0.1079,False,False
34039,572079.0,1.0,0.0051,0.0376,False,False
34041,109739.0,1.0,0.0086,0.0846,False,False
35001,674692.0,1.0,0.0052,0.0372,False,False
35003,3635.0,0.5,0.1004,0.9456,True,False
35005,64701.0,0.994,0.024,0.1256,False,False
35006,27211.0,0.868,0.0482,0.2354,False,False
35007,12370.0,0.675,0.0437,0.3112,False,False
35009,48327.0,1.0,0.0169,0.1078,False,False
35011,1695.0,0.5,0.1599,,True,False
35013,219870.0,1.0,0.0107,0.0842,False,False
35015,61264.0,0.892,0.0209,0.2327,False,False
35017,28006.0,0.961,0.0283,0.1471,False,False
35019,4413.0,0.5,0.0973,0.6417,True,False
35021,671.0,0.2,0.155,,True,True
35023,4160.0,0.5,0.0485,0.3429,True,False
35025,73103.0,1.0,0.0175,0.1456,False,False
35027,20222.0,0.758,0.036,0.2593,False,False
35028,19253.0,0.675,0.0183,0.3491,False,False
35029,25393.0,0.873,0.0354,0.1991,False,False
35031,72073.0,0.972,0.026,0.184,False,False
35033,4208.0,0.5,0.0998,0.9119,True,False
35035,67850.0,0.994,0.0214,0.1538,False,False
35037,8641.0,0.6,0.0582,0.3106,False,False
35039,40285.0,0.932,0.0347,0.2161,False,False
35041,19142.0,0.766,0.0313,0.3111,False,False
35043,149460.0,1.0,0.0088,0.1148,False,False
35045,121798.0,1.0,0.0181,0.1063,False,False
35047,27215.0,0.943,0.0366,0.1954,False,False
35049,154481.0,1.0,0.0091,0.0762,False,False
35051,11506.0,0.675,0.0537,0.3138,False,False
35053,16453.0,0.677,0.063,0.2971,False,False
35055,34475.0,0.914,0.0302,0.2097,False,False
35057,15203.0,0.768,0.045,0.2458,False,False
35059,4074.0,0.5,0.0659,0.5119,True,False
35061,76613.0,1.0,0.0223,0.1501,False,False
36001,315041.0,1.0,0.0073,0.043,False,False
36003,47222.0,1.0,0.0162,0.1162,False,False
36005,1443229.0,1.0,0.0037,0.015,False,False
36007,198365.0,1.0,0.0091,0.047,False,False
36009,77000.0,1.0,0.0098,0.0818,False,False
36011,76171.0,1.0,0.0134,0.118,False,False
36013,127440.0,1.0,0.0092,0.0558,False,False
36015,83584.0,1.0,0.0123,0.0962,False,False
36017,47096.0,1.0,0.0153,0.1339,False,False
36019,79839.0,1.0,0.0157,0.0897,False,False
36021,61469.0,1.0,0.016,0.1047,False,False
36023,46755.0,1.0,0.0164,0.0982,False,False
36025,44637.0,1.0,0.0205,0.1199,False,False
36027,296467.0,1.0,0.0054,0.0336,False,False
36029,951232.0,1.0,0.0034,0.0276,False,False
36031,37314.0,1.0,0.0197,0.1464,False,False
36033,47459.0,1.0,0.0176,0.1466,False,False
36035,53280.0,1.0,0.0198,0.1049,False,False
36037,58204.0,1.0,0.013,0.1209,False,False
36039,48067.0,0.958,0.0219,0.1649,False,False
36041,5090.0,0.63,0.0506,0.4291,False,False
36043,60293.0,1.0,0.0155,0.1471,False,False
36045,117445.0,1.0,0.0108,0.089,False,False
36047,2679620.0,1.0,0.0023,0.0108,False,False
36049,26690.0,0.995,0.0208,0.1558,False,False
36051,61980.0,1.0,0.014,0.0973,False,False
36053,68020.0,1.0,0.0154,0.1317,False,False
36055,756406.0,1.0,0.0038,0.0268,False,False
36057,49624.0,1.0,0.0203,0.1053,False,False
36059,1389160.0,1.0,0.0029,0.0402,False,False
36061,1645867.0,1.0,0.0043,0.019,False,False
36063,212230.0,1.0,0.0079,0.058,False,False
36065,231055.0,1.0,0.0068,0.0585,False,False
36067,472637.0,1.0,0.0049,0.0309,False,False
36069,112288.0,1.0,0.0088,0.0818,False,False
36071,401237.0,1.0,0.0074,0.0502,False,False
36073,40148.0,0.995,0.0187,0.1418,False,False
36075,118037.0,1.0,0.0094,0.0762,False,False
36077,59678.0,1.0,0.0137,0.1139,False,False
36079,97942.0,1.0,0.0096,0.1095,False,False
36081,2360826.0,1.0,0.0028,0.0183,False,False
36083,160943.0,1.0,0.0091,0.0578,False,False
36085,492925.0,1.0,0.0067,0.0432,False,False
36087,337326.0,1.0,0.0061,0.0538,False,False
36089,108670.0,1.0,0.0115,0.1009,False,False
36091,236328.0,1.0,0.0075,0.0732,False,False
36093,159447.0,1.0,0.01,0.066,False,False
36095,29970.0,1.0,0.0171,0.1487,False,False
36097,17855.0,0.85,0.0271,0.1565,False,False
36099,33651.0,1.0,0.0195,0.1465,False,False
36101,93584.0,1.0,0.0098,0.0766,False,False
36103,1524486.0,1.0,0.0034,0.0317,False,False
36105,78725.0,1.0,0.0194,0.0952,False,False
36107,48344.0,1.0,0.0131,0.1405,False,False
36109,102555.0,1.0,0.0118,0.0518,False,False
36111,182153.0,1.0,0.0099,0.0723,False,False
36113,65684.0,0.995,0.0121,0.0814,False,False
36115,61310.0,0.997,0.0178,0.154,False,False
36117,91324.0,1.0,0.01,0.1235,False,False
36119,997904.0,1.0,0.004,0.0275,False,False
36121,40338.0,0.962,0.0168,0.1904,False,False
36123,24713.0,0.842,0.0293,0.2265,False,False
37001,171779.0,1.0,0.0101,0.0622,False,False
37003,36505.0,0.833,0.0271,0.2654,False,False
37005,10989.0,0.675,0.0404,0.3572,False,False
37007,22200.0,0.837,0.0387,0.2008,False,False
37009,26759.0,0.889,0.0349,0.2488,False,False
37011,17679.0,0.785,0.0348,0.2822,False,False
37013,44711.0,1.0,0.0213,0.1458,False,False
37015,17818.0,0.749,0.0511,0.2935,False,False
37017,29807.0,0.934,0.0281,0.1844,False,False
37019,139721.0,1.0,0.0106,0.1094,False,False
37021,269449.0,1.0,0.0124,0.0667,False,False
37023,87799.0,1.0,0.0144,0.1365,False,False
37025,226396.0,1.0,0.0102,0.1046,False,False
37027,80716.0,1.0,0.0159,0.1505,False,False
37029,10547.0,0.697,0.0299,0.5154,False,False
37031,68353.0,1.0,0.0127,0.0959,False,False
37033,22747.0,0.783,0.0306,0.2368,False,False
37035,161011.0,1.0,0.0109,0.1179,False,False
37037,76754.0,0.968,0.0144,0.1745,False,False
37039,28868.0,0.881,0.0243,0.2291,False,False
37041,13835.0,0.698,0.0442,0.272,False,False
37043,11186.0,0.675,0.0524,0.3588,False,False
37045,99527.0,1.0,0.0177,0.122,False,False
37047,50827.0,0.973,0.0227,0.1608,False,False
37049,101098.0,1.0,0.0144,0.0901,False,False
37051,335207.0,1.0,0.0051,0.0345,False,False
37053,28616.0,0.792,0.0203,0.3742,False,False
37055,37160.0,0.969,0.0243,0.1694,False,False
37057,169498.0,1.0,0.0106,0.093,False,False
37059,43030.0,0.912,0.0188,0.2224,False,False
37061,49312.0,1.0,0.0216,0.132,False,False
37063,325101.0,1.0,0.0074,0.0538,False,False
37065,49067.0,0.981,0.0217,0.1424,False,False
37067,383739.0,1.0,0.0072,0.0459,False,False
37069,69680.0,0.989,0.0173,0.1632,False,False
37071,228972.0,1.0,0.0081,0.0605,False,False
37073,10509.0,0.713,0.0491,0.4377,False,False
37075,8047.0,0.605,0.0698,0.499,False,False
37077,61161.0,1.0,0.0152,0.1323,False,False
37079,20407.0,0.85,0.0322,0.1645,False,False
37081,539557.0,1.0,0.0056,0.0408,False,False
37083,48772.0,1.0,0.025,0.107,False,False
37085,134718.0,1.0,0.0106,0.0878,False,False
37087,62152.0,0.961,0.0223,0.1596,False,False
37089,116469.0,1.0,0.011,0.1005,False,False
37091,21633.0,0.85,0.0263,0.1257,False,False
37093,52612.0,1.0,0.0121,0.1236,False,False
37095,4636.0,0.5,0.0779,0.4351,True,False
37097,187839.0,1.0,0.0078,0.0803,False,False
37099,42388.0,0.982,0.0258,0.1247,False,False
37101,219042.0,1.0,0.0108,0.1224,False,False
37103,9263.0,0.616,0.0415,0.3269,False,False
37105,63560.0,1.0,0.0243,0.1326,False,False
37107,55071.0,1.0,0.0231,0.1477,False,False
37109,87933.0,1.0,0.011,0.1437,False,False
37111,44629.0,0.915,0.0265,0.2248,False,False
37113,37088.0,0.884,0.0224,0.2192,False,False
37115,21414.0,0.759,0.0342,0.2412,False,False
37117,21992.0,0.85,0.0239,0.2254,False,False
37119,1115403.0,1.0,0.0032,0.0272,False,False
37121,14989.0,0.731,0.0329,0.298,False,False
37123,25839.0,0.873,0.0351,0.2109,False,False
37125,100759.0,1.0,0.0144,0.1252,False,False
37127,95015.0,1.0,0.0165,0.1129,False,False
37129,228134.0,1.0,0.0072,0.0575,False,False
37131,17528.0,0.85,0.0409,0.1673,False,False
37133,203686.0,1.0,0.012,0.0993,False,False
37135,145919.0,1.0,0.009,0.0637,False,False
37137,12317.0,0.731,0.0301,0.2854,False,False
37139,40454.0,0.984,0.0216,0.1027,False,False
37141,61592.0,0.986,0.0172,0.1662,False,False
37143,13053.0,0.678,0.0379,0.296,False,False
37145,39131.0,0.935,0.0255,0.1703,False,False
37147,171196.0,1.0,0.0108,0.0626,False,False
37149,19538.0,0.845,0.0249,0.222,False,False
37151,144403.0,1.0,0.011,0.0873,False,False
37153,43149.0,0.989,0.0258,0.1298,False,False
37155,117573.0,1.0,0.0118,0.0728,False,False
37157,91209.0,1.0,0.0183,0.1187,False,False
37159,147067.0,1.0,0.0101,0.1007,False,False
37161,64680.0,1.0,0.0171,0.1294,False,False
37163,59317.0,1.0,0.019,0.1263,False,False
37165,34222.0,1.0,0.0195,0.0981,False,False
37167,62723.0,1.0,0.0177,0.1277,False,False
37169,44696.0,0.935,0.0243,0.2156,False,False
37171,71429.0,1.0,0.0186,0.125,False,False
37173,14130.0,0.777,0.0419,0.2575,False,False
37175,33131.0,0.915,0.0237,0.1923,False,False
37177,3389.0,0.5,0.0853,0.5129,True,False
37179,240109.0,1.0,0.0064,0.1088,False,False
37181,42492.0,0.998,0.0275,0.1189,False,False
37183,1132103.0,1.0,0.0038,0.0325,False,False
37185,18803.0,0.849,0.0357,0.2232,False,False
37187,11051.0,0.756,0.0559,0.2462,False,False
37189,54540.0,1.0,0.022,0.0896,False,False
37191,117480.0,1.0,0.0124,0.078,False,False
37193,66125.0,0.995,0.0183,0.1538,False,False
37195,78667.0,1.0,0.0168,0.0848,False,False
37197,37280.0,0.925,0.0243,0.2,False,False
37199,18538.0,0.822,0.0352,0.2488,False,False
38001,2190.0,0.5,0.0479,0.4311,True,False
38003,10826.0,0.711,0.0295,0.2797,False,False
38005,5960.0,0.656,0.0359,0.3141,False,False
38007,839.0,0.2,0.0918,1.2158,True,True
38009,6411.0,0.6,0.0351,0.318,False,False
38011,2975.0,0.5,0.0547,0.3436,True,False
38013,2184.0,0.5,0.0476,0.743,True,False
38015,98443.0,1.0,0.0102,0.1382,False,False
38017,186328.0,1.0,0.0104,0.0711,False,False
38019,3691.0,0.5,0.0517,0.6239,True,False
38021,5003.0,0.6,0.0488,0.4179,False,False
38023,2195.0,0.5,0.0816,0.5759,True,False
38025,4049.0,0.5,0.0432,0.4632,True,False
38027,2345.0,0.5,0.0491,0.3257,True,False
38029,3297.0,0.5,0.0464,0.3891,True,False
38031,3388.0,0.5,0.0429,0.5775,True,False
38033,1734.0,0.5,0.0567,0.5211,True,False
38035,72927.0,1.0,0.0153,0.0734,False,False
38037,2320.0,0.5,0.0523,0.451,True,False
38039,2309.0,0.5,0.0534,0.6947,True,False
38041,2477.0,0.5,0.0481,0.3273,True,False
38043,2391.0,0.5,0.0586,0.4988,True,False
38045,4135.0,0.5,0.0417,0.439,True,False
38047,1849.0,0.5,0.0703,0.7599,True,False
38049,5326.0,0.649,0.0345,0.4706,False,False
38051,2529.0,0.5,0.049,0.5119,True,False
38053,14081.0,0.688,0.0363,0.2839,False,False
38055,9781.0,0.636,0.0275,0.3102,False,False
38057,8366.0,0.633,0.0407,0.304,False,False
38059,33192.0,0.852,0.0273,0.2338,False,False
38061,9648.0,0.7,0.0319,0.23,False,False
38063,3025.0,0.5,0.0456,0.2918,True,False
38065,1832.0,0.5,0.0741,0.4728,True,False
38067,6853.0,0.694,0.0283,0.2474,False,False
38069,3999.0,0.5,0.0441,0.3457,True,False
38071,11613.0,0.769,0.0402,0.1872,False,False
38073,5663.0,0.643,0.0318,0.2478,False,False
38075,2282.0,0.5,0.0455,0.4053,True,False
38077,16548.0,0.824,0.0214,0.1997,False,False
38079,12292.0,0.803,0.0316,0.2612,False,False
38081,3828.0,0.5,0.0238,0.3564,True,False
38083,1338.0,0.5,0.063,0.6459,True,False
38085,3896.0,0.5,0.047,0.2121,True,False
38087,837.0,0.2,0.0771,,True,True
38089,32989.0,0.929,0.0235,0.1865,False,False
38091,1774.0,0.5,0.0697,0.6839,True,False
38093,21609.0,0.82,0.0289,0.179,False,False
38095,2152.0,0.5,0.0638,0.24,True,False
38097,8004.0,0.686,0.0298,0.197,False,False
38099,10553.0,0.782,0.0295,0.2229,False,False
38101,69532.0,1.0,0.0155,0.1266,False,False
38103,3990.0,0.5,0.0472,0.4813,True,False
38105,39076.0,0.75,0.0391,0.3008,False,False
39001,27509.0,0.929,0.0301,0.1877,False,False
39003,102087.0,1.0,0.0114,0.0929,False,False
39005,52522.0,0.998,0.0148,0.1482,False,False
39007,97666.0,1.0,0.014,0.1012,False,False
39009,61276.0,1.0,0.0255,0.08,False,False
39011,46263.0,0.999,0.0156,0.1514,False,False
39013,66554.0,1.0,0.0154,0.1388,False,False
39015,43715.0,0.986,0.024,0.1667,False,False
39017,388327.0,1.0,0.0065,0.052,False,False
39019,26761.0,0.878,0.0291,0.2729,False,False
39021,38715.0,0.962,0.0154,0.1955,False,False
39023,135877.0,1.0,0.009,0.077,False,False
39025,208851.0,1.0,0.0063,0.0989,False,False
39027,42077.0,0.974,0.0175,0.1384,False,False
39029,101723.0,1.0,0.012,0.1284,False,False
39031,36629.0,0.961,0.0212,0.1683,False,False
39033,41861.0,1.0,0.0169,0.1234,False,False
39035,1256620.0,1.0,0.0037,0.0204,False,False
39037,51751.0,0.973,0.0136,0.1434,False,False
39039,38300.0,0.996,0.0172,0.1548,False,False
39041,216074.0,1.0,0.0057,0.0939,False,False
39043,75299.0,1.0,0.0148,0.0945,False,False
39045,159371.0,1.0,0.0082,0.0885,False,False
39047,28901.0,0.988,0.0204,0.1638,False,False
39049,1318149.0,1.0,0.0028,0.0242,False,False
39051,42602.0,0.935,0.013,0.2276,False,False
39053,29276.0,0.842,0.0304,0.2051,False,False
39055,95455.0,1.0,0.0116,0.1333,False,False
39057,167567.0,1.0,0.0072,0.0793,False,False
39059,38409.0,0.973,0.0208,0.1414,False,False
39061,827671.0,1.0,0.0042,0.0273,False,False
39063,75072.0,1.0,0.0119,0.1202,False,False
39065,30622.0,0.928,0.0211,0.2154,False,False
39067,14528.0,0.691,0.0317,0.2933,False,False
39069,27601.0,0.908,0.0174,0.2293,False,False
39071,43285.0,0.986,0.0201,0.1578,False,False
39073,28104.0,0.945,0.0217,0.1963,False,False
39075,44273.0,0.815,0.026,0.2226,False,False
39077,58518.0,1.0,0.0159,0.1443,False,False
39079,32563.0,0.925,0.0263,0.2029,False,False
39081,65280.0,1.0,0.0138,0.1071,False,False
39083,62657.0,0.995,0.0156,0.1289,False,False
39085,232236.0,1.0,0.0062,0.0716,False,False
39087,57994.0,0.995,0.0197,0.1324,False,False
39089,178844.0,1.0,0.0082,0.081,False,False
39091,46098.0,0.956,0.0159,0.1996,False,False
39093,313101.0,1.0,0.0084,0.0539,False,False
39095,430014.0,1.0,0.0053,0.0493,False,False
39097,43961.0,0.986,0.0153,0.1368,False,False
39099,227979.0,1.0,0.007,0.061,False,False
39101,65366.0,1.0,0.0126,0.1023,False,False
39103,182347.0,1.0,0.0067,0.0989,False,False
39105,22242.0,0.804,0.0307,0.2271,False,False
39107,42321.0,0.874,0.0155,0.2173,False,False
39109,108818.0,1.0,0.008,0.1234,False,False
39111,13401.0,0.82,0.0343,0.2333,False,False
39113,536121.0,1.0,0.0053,0.0367,False,False
39115,13851.0,0.802,0.0304,0.2401,False,False
39117,35049.0,0.875,0.0159,0.2144,False,False
39119,86393.0,1.0,0.0123,0.0879,False,False
39121,14216.0,0.678,0.0358,0.4179,False,False
39123,40367.0,0.956,0.0199,0.1965,False,False
39125,18827.0,0.819,0.0231,0.2257,False,False
39127,35451.0,0.966,0.0209,0.186,False,False
39129,58809.0,0.995,0.0142,0.1282,False,False
39131,27151.0,0.929,0.0313,0.1747,False,False
39133,161217.0,1.0,0.0106,0.0699,False,False
39135,40929.0,0.98,0.0154,0.1643,False,False
39137,34400.0,0.895,0.0146,0.2331,False,False
39139,125008.0,1.0,0.013,0.0832,False,False
39141,76957.0,1.0,0.0126,0.1124,False,False
39143,58885.0,1.0,0.0133,0.1468,False,False
39145,73716.0,1.0,0.0181,0.1004,False,False
39147,55062.0,1.0,0.0125,0.1416,False,False
39149,48145.0,0.997,0.0149,0.1535,False,False
39151,374199.0,1.0,0.0063,0.0487,False,False
39153,539361.0,1.0,0.0051,0.0455,False,False
39155,201749.0,1.0,0.0096,0.064,False,False
39157,92840.0,1.0,0.0143,0.1296,False,False
39159,63411.0,0.961,0.01,0.1943,False,False
39161,28833.0,0.92,0.0161,0.2049,False,False
39163,12790.0,0.738,0.0438,0.2381,False,False
39165,243189.0,1.0,0.0066,0.0843,False,False
39167,59639.0,1.0,0.0154,0.1167,False,False
39169,116680.0,1.0,0.0112,0.106,False,False
39171,36973.0,0.951,0.0177,0.1945,False,False
39173,131564.0,1.0,0.0087,0.0677,False,False
39175,21818.0,0.738,0.0209,0.3179,False,False
40001,19726.0,0.85,0.0296,0.1872,False,False
40003,5683.0,0.6,0.0404,0.3495,False,False
40005,14117.0,0.85,0.0253,0.1868,False,False
40007,5071.0,0.6,0.0419,0.4118,False,False
40009,22295.0,0.753,0.0351,0.2657,False,False
40011,8661.0,0.7,0.0499,0.2289,False,False
40013,46528.0,1.0,0.0151,0.1005,False,False
40015,26910.0,0.996,0.0201,0.1554,False,False
40017,156681.0,1.0,0.0081,0.0883,False,False
40019,48202.0,1.0,0.0146,0.1129,False,False
40021,47412.0,1.0,0.0194,0.1031,False,False
40023,14285.0,0.85,0.0245,0.1765,False,False
40025,2272.0,0.5,0.1099,1.0132,True,False
40027,295060.0,1.0,0.0065,0.059,False,False
40029,5287.0,0.7,0.0326,0.24,False,False
40031,121777.0,1.0,0.012,0.0696,False,False
40033,5537.0,0.6,0.044,0.304,False,False
40035,14144.0,0.85,0.0307,0.1672,False,False
40037,72076.0,1.0,0.0103,0.0984,False,False
40039,28391.0,0.936,0.0241,0.1635,False,False
40041,40791.0,1.0,0.0163,0.1239,False,False
40043,4504.0,0.5,0.041,0.2957,True,False
40045,3755.0,0.5,0.0553,0.5129,True,False
40047,62456.0,1.0,0.0183,0.1441,False,False
40049,25806.0,0.975,0.0157,0.1481,False,False
40051,55314.0,1.0,0.0121,0.1369,False,False
40053,4152.0,0.5,0.0526,0.4053,True,False
40055,5531.0,0.6,0.0563,0.4159,False,False
40057,2499.0,0.5,0.0578,0.3546,True,False
40059,3272.0,0.5,0.0673,0.6079,True,False
40061,11651.0,0.85,0.0242,0.1544,False,False
